idx,imu_Timestamp[sec],mag_Timestamp[sec],baro_Timestamp[sec],accX[m/s^2],accY[m/s^2],accZ[m/s^2],gyroX[deg/s],gyroY[deg/s],gyroZ[deg/s],magX[uT],magY[uT],magZ[uT],orX[deg],orY[deg],orZ[deg],press[hPa],rel_alt[m],moving, temp_left[C],temp_right[C],temp_imu[C],temp_barom[C],
73408,184.780839000,184.770666000,152.011841000,-0.067352504,-0.420529306,10.025890350,0.086347893,0.106896944,0.014811506,0.125000000,-1.000000000,-3.062500000,-92.342773438,151.045471191,-0.377280176,1032.478271484,5.381640434,0.000000000,32.059997559,32.809997559,32.779998779,32.989997864,
73409,184.783356000,184.770666000,152.011841000,-0.067352504,-0.418137074,10.025890350,-0.061309807,0.106315896,-0.048891842,0.125000000,-1.000000000,-3.062500000,-92.341651917,151.045349121,-0.382959604,1032.478271484,5.381549835,0.000000000,32.059997559,32.809997559,32.779998779,32.989997864,
73411,184.788391000,184.790806000,152.011841000,-0.069773085,-0.411791593,10.027375221,0.079800732,-0.138504073,0.107612431,0.125000000,-0.937500000,-3.000000000,-92.341491699,151.045806885,-0.382784575,1032.478271484,5.381368637,0.000000000,32.059997559,32.809997559,32.770000458,32.989997864,
73413,184.793426000,184.790806000,152.011841000,-0.064980112,-0.409396082,10.024992943,0.081987031,0.015122946,-0.170917422,0.125000000,-0.937500000,-3.000000000,-92.341293335,151.045104980,-0.383051813,1032.478271484,5.381188393,0.000000000,32.059997559,32.809997559,32.770000458,32.989997864,
73415,184.798461000,184.790806000,152.011841000,-0.057801813,-0.413350374,10.025890350,-0.061701901,-0.016144913,0.012998237,0.125000000,-0.937500000,-3.000000000,-92.341270447,151.045104980,-0.382811904,1032.478271484,5.381007195,0.000000000,32.059997559,32.809997559,32.779998779,32.989997864,
73417,184.803496000,184.790806000,152.011841000,-0.048268739,-0.420526952,10.028271675,-0.062135514,0.044909775,0.044076759,0.125000000,-0.937500000,-3.000000000,-92.345909119,151.044891357,-0.373565316,1032.478271484,5.380825996,0.000000000,32.059997559,32.809997559,32.779998779,32.989997864,
73419,184.808531000,184.810946000,152.011841000,-0.043462787,-0.416475981,10.030062675,0.039773472,-0.137112081,0.044577550,0.125000000,-1.000000000,-3.000000000,-92.345077515,151.044982910,-0.371777505,1032.478271484,5.380644798,0.000000000,32.059997559,32.809997559,32.799999237,32.989997864,
73421,184.813566000,184.810946000,152.011841000,-0.052943006,-0.414077371,10.020534515,0.010793299,0.046524528,-0.079430528,0.125000000,-1.000000000,-3.000000000,-92.345832825,151.044586182,-0.371603340,1032.478271484,5.380463600,0.000000000,32.059997559,32.809997559,32.799999237,32.989997864,
73422,184.816084000,184.810946000,152.011841000,-0.060088418,-0.411684662,10.018153191,0.100728750,-0.013981077,-0.171288580,0.125000000,-1.000000000,-3.000000000,-92.344406128,151.044174194,-0.366085261,1032.478271484,5.380372524,0.000000000,32.059997559,32.809997559,32.799999237,32.989997864,
73424,184.821119000,184.810946000,152.011841000,-0.079189792,-0.411689192,10.018153191,0.158062056,-0.105974041,0.046145905,0.125000000,-1.000000000,-3.000000000,-92.343780518,151.044387817,-0.365869254,1032.478271484,5.380190372,0.000000000,32.059997559,32.809997559,32.799999237,32.989997864,
73426,184.826154000,184.831086000,152.011841000,-0.079286210,-0.417400956,10.019332886,0.043914914,0.075269327,0.015040103,0.125000000,-1.000000000,-3.000000000,-92.346954346,151.044219971,-0.376375139,1032.478271484,5.380008221,0.000000000,32.059997559,32.809997559,32.759998322,32.989997864,
73428,184.831189000,184.831086000,152.011841000,-0.072140798,-0.417401403,10.021716118,-0.044281717,-0.016762085,-0.048140977,0.062500000,-1.000000000,-3.062500000,-92.347496033,151.044509888,-0.375942290,1032.478271484,5.379826069,0.000000000,32.059997559,32.809997559,32.759998322,32.989997864,
73429,184.833706000,184.831086000,152.011841000,-0.074581347,-0.412624031,10.028862000,-0.073088571,0.013918805,-0.141333148,0.062500000,-1.000000000,-3.062500000,-92.344215393,151.044158936,-0.373008668,1032.478271484,5.379734993,0.000000000,32.059997559,32.809997559,32.759998322,32.989997864,
73431,184.838741000,184.831086000,152.011841000,-0.076969020,-0.410232425,10.028862000,0.042967118,0.074879155,0.107783750,0.062500000,-1.000000000,-3.062500000,-92.343299866,151.045166016,-0.375360876,1032.478271484,5.379552364,0.000000000,32.059997559,32.809997559,32.759998322,32.989997864,
73433,184.843776000,184.831086000,152.011841000,-0.072193660,-0.407839000,10.028862000,0.131649122,0.044612929,0.139680415,0.062500000,-1.000000000,-3.062500000,-92.343185425,151.045700073,-0.379812509,1032.478271484,5.379370213,0.000000000,32.059997559,32.809997559,32.759998322,32.989997864,
73434,184.846294000,184.851226000,152.011841000,-0.067354821,-0.410133421,10.029167175,0.032351192,0.167959318,0.044890366,0.062500000,-1.000000000,-3.062500000,-92.346763611,151.045761108,-0.377808690,1032.478271484,5.379279137,0.000000000,32.059997559,32.809997559,32.790000916,32.989997864,
73436,184.851329000,184.851226000,152.011841000,-0.065019988,-0.417316049,10.036313057,0.002537522,-0.138061419,0.137137532,0.125000000,-1.000000000,-3.000000000,-92.346839905,151.045944214,-0.376957446,1032.478271484,5.379096985,0.000000000,32.059997559,32.809997559,32.790000916,32.989997864,
73438,184.856364000,184.851226000,152.011841000,-0.062669903,-0.423670262,10.044355392,0.128670841,0.046940904,-0.047294419,0.125000000,-1.000000000,-3.000000000,-92.346885681,151.045822144,-0.375971317,1032.478271484,5.378914833,0.000000000,32.059997559,32.809997559,32.799999237,32.989997864,
73440,184.861399000,184.851226000,152.011841000,-0.057929777,-0.430850148,10.049119949,0.039654691,-0.075918086,-0.017463766,0.125000000,-1.000000000,-3.000000000,-92.354431152,151.045547485,-0.375316471,1032.478271484,5.378733158,0.000000000,32.059997559,32.809997559,32.799999237,32.989997864,
73442,184.866434000,184.871366000,152.011841000,-0.062687524,-0.433241308,10.046738625,0.129270077,0.138883576,-0.139978260,0.125000000,-1.000000000,-3.000000000,-92.355987549,151.044921875,-0.376488715,1032.478271484,5.378551960,0.000000000,32.059997559,32.809997559,32.799999237,32.989997864,
73444,184.871469000,184.871366000,152.011841000,-0.065039955,-0.428453088,10.041974068,-0.021026844,-0.168299600,0.136760086,0.062500000,-1.000000000,-2.937500000,-92.356880188,151.044982910,-0.379263550,1032.478271484,5.378371239,0.000000000,32.059997559,32.809997559,32.799999237,32.989997864,
73446,184.876504000,184.871366000,152.011841000,-0.065004721,-0.418879837,10.037208557,0.099804543,0.108194090,-0.171341851,0.062500000,-1.000000000,-2.937500000,-92.363555908,151.044845581,-0.374758065,1032.478271484,5.378190994,0.000000000,32.059997559,32.809997559,32.799999237,32.989997864,
73448,184.881539000,184.871366000,152.011841000,-0.062564187,-0.409303874,10.030062675,0.039887026,-0.167622507,-0.048387408,0.062500000,-1.000000000,-2.937500000,-92.362564087,151.044784546,-0.372554421,1032.478271484,5.378010750,0.000000000,32.059997559,32.809997559,32.799999237,32.989997864,
73450,184.886574000,184.891506000,152.011841000,-0.067464195,-0.419892818,10.026173592,0.201329052,0.043734182,0.141344383,0.062500000,-1.000000000,-2.937500000,-92.362655640,151.045242310,-0.376130104,1032.478271484,5.377830505,0.000000000,32.059997559,32.809997559,32.729999542,32.989997864,
73452,184.891609000,184.891506000,152.011841000,-0.069781393,-0.427061379,10.016644478,-0.182562426,-0.110642314,0.012687731,0.125000000,-1.000000000,-3.062500000,-92.363128662,151.045150757,-0.376063526,1032.478271484,5.377649307,0.000000000,32.059997559,32.809997559,32.729999542,32.989997864,
73454,184.896644000,184.891506000,152.011841000,-0.062473748,-0.422080427,10.014874458,0.091650471,-0.045575771,0.045358419,0.125000000,-1.000000000,-3.062500000,-92.363540649,151.045776367,-0.375493199,1032.478271484,5.377468109,0.000000000,32.059997559,32.809997559,32.790000916,32.989997864,
73456,184.901679000,184.891506000,152.011841000,-0.064896658,-0.407731950,10.019639015,0.179498062,-0.137109026,0.170169055,0.125000000,-1.000000000,-3.062500000,-92.362693787,151.046188354,-0.375091046,1032.478271484,5.377286911,0.000000000,32.059997559,32.809997559,32.790000916,32.989997864,
73458,184.906714000,184.911646000,152.011841000,-0.072097249,-0.394950598,10.027681351,0.097650468,0.077386580,0.014180247,0.125000000,-1.000000000,-3.062500000,-92.360450745,151.046508789,-0.374330342,1032.478271484,5.377105713,0.000000000,32.059997559,32.809997559,32.799999237,32.989997864,
73460,184.911749000,184.911646000,152.011841000,-0.072167732,-0.402135968,10.037208557,-0.021954363,0.076482326,0.105664678,0.062500000,-1.000000000,-3.000000000,-92.359626770,151.046707153,-0.374366194,1032.478271484,5.376924515,0.000000000,32.059997559,32.809997559,32.799999237,32.989997864,
73462,184.916784000,184.911646000,152.011841000,-0.074656487,-0.408587277,10.044946671,0.024637559,0.045090508,0.137582794,0.062500000,-1.000000000,-3.000000000,-92.359413147,151.047149658,-0.374461800,1032.478271484,5.376743317,0.000000000,32.059997559,32.809997559,32.779998779,32.989997864,
73464,184.921819000,184.911646000,152.011841000,-0.074586004,-0.410970807,10.035417557,-0.003585316,-0.077057339,0.013114964,0.062500000,-1.000000000,-3.000000000,-92.358856201,151.047439575,-0.383339524,1032.478271484,5.376563072,0.000000000,32.059997559,32.809997559,32.779998779,32.989997864,
73466,184.926854000,184.931786000,152.011841000,-0.067433611,-0.420627445,10.027964592,0.067210235,-0.077890947,-0.047251862,0.062500000,-1.000000000,-3.000000000,-92.360160828,151.047439575,-0.380619347,1032.478271484,5.376382828,0.000000000,32.059997559,32.809997559,32.750000000,32.989997864,
73468,184.931889000,184.931786000,152.011841000,-0.057900526,-0.425411820,10.030347824,0.066238537,0.044267152,0.014788627,0.125000000,-1.000000000,-3.000000000,-92.360168457,151.047653198,-0.378898114,1032.478271484,5.376202583,0.000000000,32.059997559,32.809997559,32.750000000,32.989997864,
73469,184.934406000,184.931786000,152.011841000,-0.053142805,-0.427805126,10.032729149,-0.111048095,0.043581624,-0.049267728,0.125000000,-1.000000000,-3.000000000,-92.361663818,151.047500610,-0.373574704,1032.478271484,5.376111984,0.000000000,32.059997559,32.809997559,32.750000000,32.989997864,
73471,184.939441000,184.931786000,152.011841000,-0.048225179,-0.417213947,10.034238815,0.110116951,0.078111969,-0.017317118,0.125000000,-1.000000000,-3.000000000,-92.360977173,151.047195435,-0.373929024,1032.478271484,5.375931740,0.000000000,32.059997559,32.809997559,32.819999695,32.989997864,
73473,184.944476000,184.931786000,152.011841000,-0.055317722,-0.407638043,10.024709702,0.080600180,0.108573221,-0.048618101,0.125000000,-1.000000000,-3.000000000,-92.360389709,151.047134399,-0.374224454,1032.478271484,5.375751495,0.000000000,32.059997559,32.809997559,32.819999695,32.989997864,
73475,184.949511000,184.951926000,152.011841000,-0.067403026,-0.409401000,10.029756546,-0.069792792,0.074901350,0.012745400,0.062500000,-1.000000000,-3.000000000,-92.360427856,151.047378540,-0.374392658,1032.478271484,5.375570774,0.000000000,32.059997559,32.809997559,32.770000458,32.989997864,
73477,184.954546000,184.951926000,152.011841000,-0.062662914,-0.409404188,10.034521103,0.226824075,0.106747158,-0.014656626,0.062500000,-1.000000000,-3.000000000,-92.359771729,151.047256470,-0.375266105,1032.478271484,5.375390530,0.000000000,32.059997559,32.809997559,32.770000458,32.989997864,
73479,184.959581000,184.951926000,152.011841000,-0.053061701,-0.403784692,10.030653000,0.053531930,0.014111491,0.168728679,0.062500000,-1.000000000,-3.000000000,-92.357963562,151.047821045,-0.375576854,1032.478271484,5.375210285,0.000000000,32.059997559,32.809997559,32.779998779,32.989997864,
73481,184.964616000,184.951926000,152.011841000,-0.060171850,-0.410956532,10.023506165,0.055338513,-0.016003080,-0.017238211,0.062500000,-1.000000000,-3.000000000,-92.354408264,151.048110962,-0.366860509,1032.478271484,5.375030041,0.000000000,32.059997559,32.809997559,32.779998779,32.989997864,
73483,184.969651000,184.972066000,152.011841000,-0.072055042,-0.416563600,10.013082504,-0.130115420,-0.048264626,0.135587186,0.125000000,-1.000000000,-3.000000000,-92.360374451,151.048614502,-0.374726474,1032.478271484,5.374848843,0.000000000,32.059997559,32.809997559,32.770000458,32.989997864,
73485,184.974686000,184.972066000,152.011841000,-0.081570491,-0.409384817,10.008317947,-0.158809900,-0.017558388,0.042308792,0.125000000,-1.000000000,-3.000000000,-92.359153748,151.048690796,-0.375878245,1032.478271484,5.374667645,0.000000000,32.059997559,32.809997559,32.770000458,32.989997864,
73487,184.979721000,184.972066000,152.011841000,-0.074614257,-0.411062419,10.030347824,0.007334770,0.074337378,-0.048030879,0.125000000,-1.000000000,-3.000000000,-92.358619690,151.048522949,-0.376340985,1032.478271484,5.374485970,0.000000000,32.059997559,32.809997559,32.750000000,32.989997864,
73489,184.984756000,184.972066000,152.011841000,-0.060446784,-0.413470805,10.051787376,0.007731347,0.013237440,-0.079009056,0.125000000,-1.000000000,-3.000000000,-92.358718872,151.048217773,-0.376204401,1032.478271484,5.374304295,0.000000000,32.059997559,32.809997559,32.750000000,32.989997864,
73491,184.989791000,184.992206000,152.011841000,-0.060378633,-0.419812530,10.045535088,0.103270434,-0.046934020,-0.109155066,0.125000000,-1.000000000,-2.937500000,-92.359077454,151.048126221,-0.375413805,1032.478271484,5.374123096,0.000000000,32.059997559,32.809997559,32.759998322,32.989997864,
73493,184.994826000,184.992206000,152.011841000,-0.060272917,-0.422191679,10.031243324,0.013299019,-0.139320940,0.013602375,0.125000000,-1.000000000,-2.937500000,-92.359992981,151.048217773,-0.374883562,1032.478271484,5.373942852,0.000000000,32.059997559,32.809997559,32.759998322,32.989997864,
73494,184.997344000,184.992206000,152.011841000,-0.055414140,-0.413349807,10.025890350,-0.062705196,-0.199775785,-0.018848320,0.125000000,-1.000000000,-2.937500000,-92.359680176,151.048171997,-0.368703842,1032.478271484,5.373852730,0.000000000,32.059997559,32.809997559,32.779998779,32.989997864,
73496,185.002379000,184.992206000,152.011841000,-0.048251126,-0.401387036,10.025890350,-0.064537928,0.105657108,0.105249137,0.125000000,-1.000000000,-2.937500000,-92.358421326,151.048843384,-0.369246870,1032.478271484,5.373672009,0.000000000,32.059997559,32.809997559,32.779998779,32.989997864,
73498,185.007414000,185.012346000,152.011841000,-0.057856970,-0.398176581,10.036313057,0.001870191,0.014781170,0.043755539,0.125000000,-1.000000000,-2.937500000,-92.358299255,151.048675537,-0.367535830,1032.478271484,5.373490810,0.000000000,32.059997559,32.809997559,32.790000916,32.989997864,
73500,185.012449000,185.012346000,152.011841000,-0.067495778,-0.402974159,10.048224449,-0.087361321,0.014257167,0.073648266,0.125000000,-1.000000000,-3.000000000,-92.350761414,151.048873901,-0.366933078,1032.478271484,5.373310566,0.000000000,32.059997559,32.809997559,32.790000916,32.989997864,
73502,185.017484000,185.012346000,152.011841000,-0.062702797,-0.410147518,10.045841217,0.121755809,-0.045513231,-0.078847848,0.125000000,-1.000000000,-3.000000000,-92.350418091,151.048873901,-0.366700858,1032.478271484,5.373130322,0.000000000,32.059997559,32.809997559,32.790000916,32.989997864,
73504,185.022519000,185.012346000,152.011841000,-0.060209408,-0.417310566,10.031548500,-0.057163883,-0.107841671,0.042850967,0.125000000,-1.000000000,-3.000000000,-92.352172852,151.049072266,-0.364007145,1032.478271484,5.372951031,0.000000000,32.059997559,32.809997559,32.790000916,32.989997864,
73506,185.027554000,185.032486000,152.011841000,-0.074535467,-0.424490660,10.031548500,0.031547576,0.014984795,0.043990996,0.125000000,-1.000000000,-3.000000000,-92.357734680,151.049270630,-0.372134358,1032.478271484,5.372771740,0.000000000,32.059997559,32.809997559,32.790000916,32.989997864,
73508,185.032589000,185.032486000,152.011841000,-0.084156625,-0.419717163,10.041077614,0.120077185,0.015283830,0.076017126,0.125000000,-1.062500000,-3.000000000,-92.356750488,151.049331665,-0.372746557,1032.478271484,5.372592449,0.000000000,32.059997559,32.809997559,32.790000916,32.989997864,
73510,185.037624000,185.032486000,152.011841000,-0.076910175,-0.410875171,10.035722733,-0.073210239,0.138142705,-0.143390521,0.125000000,-1.062500000,-3.000000000,-92.356185913,151.048522949,-0.373686552,1032.478271484,5.372413158,0.000000000,32.059997559,32.809997559,32.809997559,32.989997864,
73512,185.042659000,185.032486000,152.011841000,-0.067324266,-0.401299626,10.030961990,0.045354486,0.016212681,-0.110973299,0.125000000,-1.062500000,-3.000000000,-92.355392456,151.047821045,-0.374629140,1032.478271484,5.372234821,0.000000000,32.059997559,32.809997559,32.809997559,32.989997864,
73514,185.047694000,185.052626000,152.011841000,-0.060264610,-0.387784153,10.041974068,-0.020407645,-0.015147972,-0.080418326,0.125000000,-1.062500000,-3.000000000,-92.350067139,151.047256470,-0.371506840,1032.478271484,5.372056484,0.000000000,32.059997559,32.809997559,32.799999237,32.989997864,
73516,185.052729000,185.052626000,152.011841000,-0.065075196,-0.375828534,10.046738625,-0.137971640,-0.168388814,-0.143817157,0.125000000,-1.062500000,-2.937500000,-92.343391418,151.046661377,-0.374425113,1032.478271484,5.371878147,0.000000000,32.059997559,32.809997559,32.799999237,32.989997864,
73518,185.057764000,185.052626000,152.011841000,-0.077057123,-0.383928806,10.040771484,-0.014903900,-0.200067133,-0.110304408,0.125000000,-1.062500000,-2.937500000,-92.335403442,151.046371460,-0.375106424,1032.478271484,5.371699810,0.000000000,32.059997559,32.809997559,32.759998322,32.989997864,
73520,185.062799000,185.052626000,152.011841000,-0.074493237,-0.400652111,10.016949654,0.102018163,0.105931275,-0.015616534,0.125000000,-1.062500000,-2.937500000,-92.334854126,151.046234131,-0.375734806,1032.478271484,5.371522427,0.000000000,32.059997559,32.809997559,32.759998322,32.989997864,
73521,185.065316000,185.052626000,152.011841000,-0.076810434,-0.412605047,10.007421494,-0.045515101,-0.078134164,-0.048527189,0.125000000,-1.062500000,-2.937500000,-92.331832886,151.046142578,-0.379100472,1032.478271484,5.371433258,0.000000000,32.059997559,32.809997559,32.759998322,32.989997864,
73523,185.070351000,185.072766000,152.011841000,-0.079066448,-0.421242863,10.001478195,0.009446259,-0.075974919,-0.079784773,0.062500000,-0.937500000,-3.000000000,-92.332763672,151.045745850,-0.381203353,1032.478271484,5.371254921,0.000000000,32.059997559,32.809997559,32.799999237,32.989997864,
73525,185.075386000,185.072766000,152.011841000,-0.076784499,-0.414078683,10.015769958,0.037726656,0.046205644,0.044623669,0.062500000,-0.937500000,-3.000000000,-92.333641052,151.045745850,-0.382965595,1032.478271484,5.371075630,0.000000000,32.059997559,32.809997559,32.799999237,32.989997864,
73527,185.080421000,185.072766000,152.011841000,-0.069727197,-0.404521108,10.030062675,-0.020707639,-0.076193698,-0.018136406,0.062500000,-0.937500000,-3.000000000,-92.333717346,151.045578003,-0.382776052,1032.478271484,5.370895863,0.000000000,32.059997559,32.809997559,32.799999237,32.989997864,
73529,185.085456000,185.072766000,152.011841000,-0.065004721,-0.402134269,10.037208557,-0.020034011,0.015750149,-0.110919215,0.062500000,-0.937500000,-3.000000000,-92.333549500,151.045257568,-0.382349998,1032.478271484,5.370716095,0.000000000,32.059997559,32.809997559,32.799999237,32.989997864,
73531,185.090491000,185.092906000,152.011841000,-0.062682867,-0.406187892,10.040181160,-0.002053539,-0.076543793,-0.172215939,0.125000000,-0.937500000,-3.000000000,-92.333511353,151.045013428,-0.381685764,1032.478271484,5.370536804,0.000000000,32.059997559,32.809997559,32.779998779,32.989997864,
73533,185.095526000,185.092906000,152.011841000,-0.062682867,-0.410972357,10.040181160,0.025852907,0.045556560,-0.016811417,0.125000000,-0.937500000,-3.000000000,-92.333572388,151.044967651,-0.381507307,1032.478271484,5.370357513,0.000000000,32.059997559,32.809997559,32.779998779,32.989997864,
73535,185.100561000,185.092906000,152.011841000,-0.057834703,-0.414180994,10.027375221,0.021288313,-0.168641478,-0.140615404,0.125000000,-0.937500000,-3.000000000,-92.333381653,151.044158936,-0.381101757,1032.478271484,5.370179176,0.000000000,32.059997559,32.809997559,32.770000458,32.989997864,
73537,185.105596000,185.092906000,152.011841000,-0.055376548,-0.414171726,10.017846107,0.019049184,0.014440088,0.045398079,0.125000000,-0.937500000,-3.000000000,-92.333282471,151.044494629,-0.381059915,1032.478271484,5.370000839,0.000000000,32.059997559,32.809997559,32.770000458,32.989997864,
73539,185.110631000,185.113046000,152.011841000,-0.053059362,-0.421356529,10.027375221,-0.038030814,0.075993910,-0.202949762,0.062500000,-1.000000000,-3.000000000,-92.340080261,151.043762207,-0.375721157,1032.478271484,5.369821548,0.000000000,32.059997559,32.809997559,32.770000458,32.989997864,
73541,185.115666000,185.113046000,152.011841000,-0.057905175,-0.428543001,10.036904335,0.109526247,-0.015327211,-0.108268090,0.062500000,-1.000000000,-3.000000000,-92.339904785,151.043426514,-0.374472052,1032.478271484,5.369642735,0.000000000,32.059997559,32.809997559,32.770000458,32.989997864,
73542,185.118184000,185.113046000,152.011841000,-0.062614702,-0.426882237,10.033931732,0.090484850,0.015565948,0.076902233,0.062500000,-1.000000000,-3.000000000,-92.343757629,151.043594360,-0.374184340,1032.478271484,5.369553566,0.000000000,32.059997559,32.809997559,32.790000916,32.989997864,
73544,185.123219000,185.113046000,152.011841000,-0.076870285,-0.424484700,10.024401665,0.211111486,-0.136158869,-0.107633285,0.062500000,-1.000000000,-3.000000000,-92.343475342,151.043151855,-0.375111520,1032.478271484,5.369375229,0.000000000,32.059997559,32.809997559,32.790000916,32.989997864,
73545,185.125736000,185.113046000,152.011841000,-0.076852657,-0.419698060,10.022020340,0.182028756,-0.044280864,-0.200731546,0.062500000,-1.000000000,-3.000000000,-92.346374512,151.042648315,-0.378176659,1032.478271484,5.369286060,0.000000000,32.059997559,32.809997559,32.790000916,32.989997864,
73547,185.130771000,185.133186000,152.011841000,-0.081693821,-0.414184481,10.024992943,-0.068731233,0.045190718,-0.110046141,0.062500000,-1.000000000,-3.000000000,-92.346366882,151.042098999,-0.380113930,1032.478271484,5.369106770,0.000000000,32.059997559,32.809997559,32.770000458,32.989997864,
73549,185.135806000,185.133186000,152.011841000,-0.084099114,-0.414187223,10.027375221,-0.039891187,0.014503320,-0.016730469,0.062500000,-1.000000000,-3.000000000,-92.346992493,151.041854858,-0.382497698,1032.478271484,5.368927479,0.000000000,32.059997559,32.809997559,32.770000458,32.989997864,
73551,185.140841000,185.133186000,152.011841000,-0.079275571,-0.419702977,10.026784897,0.060433835,-0.015116116,0.107786827,0.062500000,-1.000000000,-3.000000000,-92.347404480,151.042236328,-0.384154916,1032.478271484,5.368749142,0.000000000,32.059997559,32.809997559,32.790000916,32.989997864,
73553,185.145876000,185.133186000,152.011841000,-0.072165400,-0.431668937,10.033931732,0.061868921,-0.014681172,-0.047152050,0.062500000,-1.000000000,-3.000000000,-92.349731445,151.042373657,-0.385335714,1032.478271484,5.368570805,0.000000000,32.059997559,32.809997559,32.790000916,32.989997864,
73554,185.148394000,185.153326000,152.011841000,-0.074522503,-0.430012405,10.035722733,0.014020777,0.046883114,0.044768970,0.062500000,-1.000000000,-3.000000000,-92.353088379,151.042449951,-0.388628811,1032.478271484,5.368481636,0.000000000,32.059997559,32.809997559,32.809997559,32.989997864,
73556,185.153429000,185.153326000,152.011841000,-0.076910175,-0.427620739,10.035722733,0.075465374,-0.013382262,-0.171343163,0.125000000,-1.000000000,-3.000000000,-92.353698730,151.041931152,-0.387506902,1032.478271484,5.368303299,0.000000000,32.059997559,32.809997559,32.809997559,32.989997864,
73558,185.158464000,185.153326000,152.011841000,-0.081650287,-0.422833055,10.030961990,0.015582437,-0.166721404,-0.079179719,0.125000000,-1.000000000,-3.000000000,-92.353240967,151.041534424,-0.387494117,1032.478271484,5.368124962,0.000000000,32.059997559,32.809997559,32.809997559,32.989997864,
73560,185.163499000,185.153326000,152.011841000,-0.072011493,-0.415643245,10.019048691,0.071485296,0.016214229,0.231385574,0.125000000,-1.000000000,-3.000000000,-92.353378296,151.042190552,-0.387118429,1032.478271484,5.367946625,0.000000000,32.059997559,32.809997559,32.809997559,32.989997864,
73562,185.168534000,185.173466000,152.011841000,-0.072004497,-0.406161875,10.009213448,0.024951108,0.076367222,0.014728169,0.125000000,-1.000000000,-3.000000000,-92.352226257,151.042373657,-0.389671296,1032.478271484,5.367767334,0.000000000,32.059997559,32.809997559,32.779998779,32.989997864,
73564,185.173569000,185.173466000,152.011841000,-0.079202756,-0.413344592,10.013978004,0.084797010,-0.045530949,-0.015688185,0.125000000,-1.000000000,-3.000000000,-92.354721069,151.042434692,-0.396896929,1032.478271484,5.367588043,0.000000000,32.059997559,32.809997559,32.779998779,32.989997864,
73566,185.178604000,185.173466000,152.011841000,-0.079207405,-0.426044703,10.020534515,-0.021902816,-0.045287035,0.044490851,0.125000000,-1.000000000,-3.000000000,-92.358421326,151.042480469,-0.398087978,1032.478271484,5.367407799,0.000000000,32.059997559,32.809997559,32.799999237,32.989997864,
73568,185.183639000,185.173466000,152.011841000,-0.079225026,-0.423654675,10.022915840,0.096578129,-0.014139399,0.045871098,0.125000000,-1.000000000,-3.000000000,-92.359764099,151.042785645,-0.398408145,1032.478271484,5.367227554,0.000000000,32.059997559,32.809997559,32.799999237,32.989997864,
73570,185.188674000,185.193606000,152.011841000,-0.076887898,-0.414917976,10.026784897,0.061174698,0.107716568,-0.047105893,0.125000000,-1.000000000,-3.000000000,-92.359909058,151.042663574,-0.399338782,1032.478271484,5.367047310,0.000000000,32.059997559,32.809997559,32.790000916,32.989997864,
73572,185.193709000,185.193606000,152.011841000,-0.069724865,-0.412524015,10.026784897,0.092254087,-0.166979954,-0.139914662,0.125000000,-1.000000000,-3.000000000,-92.359855652,151.042373657,-0.398688197,1032.478271484,5.366867065,0.000000000,32.059997559,32.809997559,32.790000916,32.989997864,
73574,185.198744000,185.193606000,152.011841000,-0.062491361,-0.410121411,10.017255783,0.031779591,0.046650995,-0.078388855,0.125000000,-1.000000000,-3.000000000,-92.359466553,151.042144775,-0.398789793,1032.478271484,5.366686821,0.000000000,32.059997559,32.809997559,32.790000916,32.989997864,
73576,185.203779000,185.193606000,152.011841000,-0.064843796,-0.412509888,10.012492180,-0.029177181,0.015293327,0.106699444,0.125000000,-1.000000000,-3.000000000,-92.359344482,151.042449951,-0.398519993,1032.478271484,5.366505623,0.000000000,32.059997559,32.809997559,32.790000916,32.989997864,
73578,185.208814000,185.213746000,152.011841000,-0.067236155,-0.408465445,10.019048691,-0.046766948,0.077196024,0.136890009,0.125000000,-1.000000000,-3.000000000,-92.359275818,151.043151855,-0.398327023,1032.478271484,5.366324425,0.000000000,32.059997559,32.809997559,32.809997559,32.989997864,
73580,185.213849000,185.213746000,152.011841000,-0.067324266,-0.410868555,10.030961990,0.072777376,0.047354501,0.045279860,0.062500000,-1.000000000,-3.000000000,-92.358757019,151.043365479,-0.398291171,1032.478271484,5.366143227,0.000000000,32.059997559,32.809997559,32.809997559,32.989997864,
73581,185.216366000,185.213746000,152.011841000,-0.060161233,-0.408474594,10.030961990,-0.045456190,0.016293950,0.012847506,0.062500000,-1.000000000,-3.000000000,-92.360366821,151.043380737,-0.393024981,1032.478271484,5.366052151,0.000000000,32.059997559,32.809997559,32.809997559,32.989997864,
73583,185.221401000,185.213746000,152.011841000,-0.057856970,-0.400568813,10.036313057,0.031500511,-0.106374592,-0.016778134,0.062500000,-1.000000000,-3.000000000,-92.358863831,151.043090820,-0.391476184,1032.478271484,5.365870953,0.000000000,32.059997559,32.809997559,32.790000916,32.989997864,
73585,185.226436000,185.213746000,152.011841000,-0.062649943,-0.400572121,10.038694382,0.001995162,-0.045233142,-0.048032094,0.062500000,-1.000000000,-3.000000000,-92.356544495,151.043014526,-0.388748318,1032.478271484,5.365690231,0.000000000,32.059997559,32.809997559,32.790000916,32.989997864,
